week_end,t,sku_id,sku_name,line,retailer,units,everyday_price,price,dollars,arp,promo_flag,depth,display,feature,coupon,sibling_promo,pre_promo,post_promo,stores_selling,pct_acv,oos_week,base_units_true,cogs,true_base_pe,true_promo_pe,true_display_mult,true_feature_mult,true_coupon_mult,naive_base_units,naive_incr_units
2025-05-24,88,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,618.4,4.99,4.99,3085.61,4.99,0,0.0,0,0,0,0,0,0,90,0.776,0,509.4,1.02,-1.6,-2.2,1.38,1.24,1.14,618.4,0.0
2025-05-31,89,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,611.6,4.99,4.99,3051.88,4.99,0,0.0,0,0,0,0,0,0,90,0.776,0,557.5,1.02,-1.6,-2.2,1.38,1.24,1.14,611.6,0.0
2025-06-07,90,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,475.5,4.99,4.99,2372.94,4.99,0,0.0,0,0,0,1,0,0,91,0.785,0,466.3,1.02,-1.6,-2.2,1.38,1.24,1.14,475.5,0.0
2025-06-14,91,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,425.5,4.99,4.99,2123.11,4.99,0,0.0,0,0,0,1,0,0,93,0.802,0,485.9,1.02,-1.6,-2.2,1.38,1.24,1.14,425.5,0.0
2025-06-21,92,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,505.4,4.99,4.99,2521.73,4.99,0,0.0,0,0,0,0,0,0,93,0.802,0,494.8,1.02,-1.6,-2.2,1.38,1.24,1.14,505.4,0.0
2025-06-28,93,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,588.5,4.99,4.99,2936.42,4.99,0,0.0,0,0,0,0,0,0,94,0.811,0,646.0,1.02,-1.6,-2.2,1.38,1.24,1.14,588.5,0.0
2025-07-05,94,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,535.9,4.99,4.99,2674.14,4.99,0,0.0,0,0,0,1,0,0,93,0.802,0,741.2,1.02,-1.6,-2.2,1.38,1.24,1.14,535.9,0.0
2025-07-12,95,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,430.8,4.99,4.99,2149.93,4.99,0,0.0,0,0,0,0,0,0,93,0.802,0,514.3,1.02,-1.6,-2.2,1.38,1.24,1.14,430.8,0.0
2025-07-19,96,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,443.6,4.99,4.99,2213.35,4.99,0,0.0,0,0,0,1,0,0,95,0.819,0,528.1,1.02,-1.6,-2.2,1.38,1.24,1.14,443.6,0.0
2025-07-26,97,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,540.4,4.99,4.99,2696.39,4.99,0,0.0,0,0,0,0,0,0,93,0.802,0,517.3,1.02,-1.6,-2.2,1.38,1.24,1.14,540.4,0.0
2025-08-02,98,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,664.1,4.99,4.99,3313.64,4.99,0,0.0,0,0,0,0,0,0,95,0.819,0,526.0,1.02,-1.6,-2.2,1.38,1.24,1.14,664.1,0.0
2025-08-09,99,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,512.8,4.99,4.99,2558.9,4.99,0,0.0,0,0,0,0,0,0,95,0.819,0,520.8,1.02,-1.6,-2.2,1.38,1.24,1.14,512.8,0.0
2025-08-16,100,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,427.4,4.99,4.99,2132.84,4.99,0,0.0,0,0,0,0,0,0,94,0.811,0,507.5,1.02,-1.6,-2.2,1.38,1.24,1.14,427.4,0.0
2025-08-23,101,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,473.1,4.99,4.99,2360.95,4.99,0,0.0,0,0,0,1,1,0,95,0.819,0,587.5,1.02,-1.6,-2.2,1.38,1.24,1.14,473.1,0.0
2025-08-30,102,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,1407.9,4.99,3.74,5533.2,3.93,1,0.25,0,1,0,1,0,0,94,0.811,0,567.0,1.02,-1.6,-2.2,1.38,1.24,1.14,493.0,915.0
2025-09-06,103,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,941.7,4.99,3.74,3644.43,3.87,1,0.25,0,1,0,1,0,0,95,0.819,0,476.3,1.02,-1.6,-2.2,1.38,1.24,1.14,493.0,448.8
2025-09-13,104,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,370.8,4.99,4.99,1850.08,4.99,0,0.0,0,0,0,1,0,1,99,0.854,0,480.6,1.02,-1.6,-2.2,1.38,1.24,1.14,370.8,0.0
2025-09-20,105,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,486.5,4.99,4.99,2427.82,4.99,0,0.0,0,0,0,0,0,0,99,0.854,0,464.2,1.02,-1.6,-2.2,1.38,1.24,1.14,486.5,0.0
2025-09-27,106,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,450.4,4.99,4.99,2247.5,4.99,0,0.0,0,0,0,0,0,0,99,0.854,0,447.8,1.02,-1.6,-2.2,1.38,1.24,1.14,450.4,0.0
2025-10-04,107,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,440.5,4.99,4.99,2197.93,4.99,0,0.0,0,0,0,0,0,0,97,0.836,0,423.1,1.02,-1.6,-2.2,1.38,1.24,1.14,440.5,0.0
2025-10-11,108,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,363.2,4.99,4.99,1812.17,4.99,0,0.0,0,0,0,1,0,0,98,0.845,0,412.4,1.02,-1.6,-2.2,1.38,1.24,1.14,363.2,0.0
2025-10-18,109,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,399.5,4.99,4.99,1993.72,4.99,0,0.0,0,0,0,0,0,0,99,0.854,0,402.7,1.02,-1.6,-2.2,1.38,1.24,1.14,399.5,0.0
2025-10-25,110,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,440.5,4.99,4.99,2197.87,4.99,0,0.0,0,0,0,0,0,0,97,0.836,0,382.4,1.02,-1.6,-2.2,1.38,1.24,1.14,440.5,0.0
2025-11-01,111,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,358.7,4.99,4.99,1789.95,4.99,0,0.0,0,0,0,1,0,0,97,0.836,0,371.9,1.02,-1.6,-2.2,1.38,1.24,1.14,358.7,0.0
2025-11-08,112,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,326.8,4.99,4.99,1630.65,4.99,0,0.0,0,0,0,1,0,0,97,0.836,0,363.1,1.02,-1.6,-2.2,1.38,1.24,1.14,326.8,0.0
2025-11-15,113,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,379.2,4.99,4.99,1892.0,4.99,0,0.0,0,0,0,0,0,0,98,0.845,0,359.8,1.02,-1.6,-2.2,1.38,1.24,1.14,379.2,0.0
2025-11-22,114,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,371.3,4.99,4.99,1852.96,4.99,0,0.0,0,0,0,0,0,0,98,0.845,0,375.1,1.02,-1.6,-2.2,1.38,1.24,1.14,371.3,0.0
2025-11-29,115,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,380.6,4.99,4.99,1899.42,4.99,0,0.0,0,0,0,0,0,0,99,0.854,0,384.4,1.02,-1.6,-2.2,1.38,1.24,1.14,380.6,0.0
2025-12-06,116,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,317.0,4.99,4.99,1581.91,4.99,0,0.0,0,0,0,1,0,0,97,0.836,0,346.0,1.02,-1.6,-2.2,1.38,1.24,1.14,317.0,0.0
2025-12-13,117,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,321.6,4.99,4.99,1604.55,4.99,0,0.0,0,0,0,1,1,0,101,0.871,0,373.4,1.02,-1.6,-2.2,1.38,1.24,1.14,321.6,0.0
2025-12-20,118,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,1886.2,5.29,3.97,7978.59,4.23,1,0.25,1,1,1,1,0,0,103,0.888,0,364.1,1.02,-1.6,-2.2,1.38,1.24,1.14,365.0,1521.2
2025-12-27,119,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,1326.5,5.29,3.97,5571.38,4.2,1,0.25,1,1,1,0,0,0,102,0.879,0,350.4,1.02,-1.6,-2.2,1.38,1.24,1.14,365.0,961.5
2026-01-03,120,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,1493.6,5.29,3.97,6318.0,4.23,1,0.25,1,1,1,0,0,0,103,0.888,0,385.3,1.02,-1.6,-2.2,1.38,1.24,1.14,365.0,1128.6
2026-01-10,121,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,397.2,5.29,5.29,2101.0,5.29,0,0.0,0,0,0,1,0,1,102,0.879,0,386.3,1.02,-1.6,-2.2,1.38,1.24,1.14,397.2,0.0
2026-01-17,122,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,279.5,5.29,5.29,1478.49,5.29,0,0.0,0,0,0,1,0,0,103,0.888,0,350.9,1.02,-1.6,-2.2,1.38,1.24,1.14,279.5,0.0
2026-01-24,123,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,353.4,5.29,5.29,1869.53,5.29,0,0.0,0,0,0,0,0,0,101,0.871,0,349.2,1.02,-1.6,-2.2,1.38,1.24,1.14,353.4,0.0
2026-01-31,124,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,406.1,5.29,5.29,2148.27,5.29,0,0.0,0,0,0,0,0,0,101,0.871,0,354.6,1.02,-1.6,-2.2,1.38,1.24,1.14,406.1,0.0
2026-02-07,125,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,368.5,5.29,5.29,1949.47,5.29,0,0.0,0,0,0,0,0,0,101,0.871,0,360.0,1.02,-1.6,-2.2,1.38,1.24,1.14,368.5,0.0
2026-02-14,126,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,363.9,5.29,5.29,1925.0,5.29,0,0.0,0,0,0,0,0,0,101,0.871,0,365.3,1.02,-1.6,-2.2,1.38,1.24,1.14,363.9,0.0
2026-02-21,127,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,345.7,5.29,5.29,1828.74,5.29,0,0.0,0,0,0,0,0,0,103,0.888,0,377.7,1.02,-1.6,-2.2,1.38,1.24,1.14,345.7,0.0
2026-02-28,128,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,334.5,5.29,5.29,1769.46,5.29,0,0.0,0,0,0,1,0,0,102,0.879,0,379.0,1.02,-1.6,-2.2,1.38,1.24,1.14,334.5,0.0
2026-03-07,129,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,356.0,5.29,5.29,1883.12,5.29,0,0.0,0,0,0,0,0,0,102,0.879,0,383.7,1.02,-1.6,-2.2,1.38,1.24,1.14,356.0,0.0
2026-03-14,130,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,456.1,5.29,5.29,2412.78,5.29,0,0.0,0,0,0,0,0,0,107,0.923,0,407.3,1.02,-1.6,-2.2,1.38,1.24,1.14,456.1,0.0
2026-03-21,131,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,438.3,5.29,5.29,2318.4,5.29,0,0.0,0,0,0,0,0,0,107,0.923,0,412.0,1.02,-1.6,-2.2,1.38,1.24,1.14,438.3,0.0
2026-03-28,132,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,397.0,5.29,5.29,2099.99,5.29,0,0.0,0,0,0,0,0,0,105,0.905,0,408.9,1.02,-1.6,-2.2,1.38,1.24,1.14,397.0,0.0
2026-04-04,133,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,469.0,5.29,5.29,2480.8,5.29,0,0.0,0,0,0,0,0,0,105,0.905,0,413.8,1.02,-1.6,-2.2,1.38,1.24,1.14,469.0,0.0
2026-04-11,134,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,376.3,5.29,5.29,1990.43,5.29,0,0.0,0,0,0,0,0,0,105,0.905,0,419.0,1.02,-1.6,-2.2,1.38,1.24,1.14,376.3,0.0
2026-04-18,135,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,341.3,5.29,5.29,1805.3,5.29,0,0.0,0,0,0,1,0,0,105,0.905,0,424.7,1.02,-1.6,-2.2,1.38,1.24,1.14,341.3,0.0
2026-04-25,136,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,415.3,5.29,5.29,2197.01,5.29,0,0.0,0,0,0,1,0,0,106,0.914,0,435.1,1.02,-1.6,-2.2,1.38,1.24,1.14,415.3,0.0
2026-05-02,137,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,456.3,5.29,5.29,2413.65,5.29,0,0.0,0,0,0,0,0,0,106,0.914,0,442.2,1.02,-1.6,-2.2,1.38,1.24,1.14,456.3,0.0
2026-05-09,138,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,386.4,5.29,5.29,2043.84,5.29,0,0.0,0,0,0,0,1,0,107,0.923,0,454.3,1.02,-1.6,-2.2,1.38,1.24,1.14,386.4,0.0
2026-05-16,139,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,1347.2,5.29,3.97,5658.29,4.2,1,0.25,1,1,0,0,0,0,107,0.923,0,462.8,1.02,-1.6,-2.2,1.38,1.24,1.14,406.2,941.0
2026-05-23,140,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,1679.3,5.29,3.97,7170.63,4.27,1,0.25,1,1,0,0,0,0,106,0.914,0,537.9,1.02,-1.6,-2.2,1.38,1.24,1.14,406.2,1273.2
2026-05-30,141,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,1737.7,5.29,3.97,7368.04,4.24,1,0.25,1,1,0,0,0,0,106,0.914,0,588.6,1.02,-1.6,-2.2,1.38,1.24,1.14,406.2,1331.6
2026-06-06,142,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,459.1,5.29,5.29,2428.6,5.29,0,0.0,0,0,0,0,0,1,105,0.905,0,482.3,1.02,-1.6,-2.2,1.38,1.24,1.14,459.1,0.0
2026-06-13,143,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,514.4,5.29,5.29,2720.97,5.29,0,0.0,0,0,0,0,0,0,111,0.957,0,519.9,1.02,-1.6,-2.2,1.38,1.24,1.14,514.4,0.0
2026-06-20,144,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,558.3,5.29,5.29,2953.64,5.29,0,0.0,0,0,0,0,0,0,111,0.957,0,529.4,1.02,-1.6,-2.2,1.38,1.24,1.14,558.3,0.0
2026-06-27,145,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,587.4,5.29,5.29,3107.12,5.29,0,0.0,0,0,0,1,0,0,109,0.94,0,671.6,1.02,-1.6,-2.2,1.38,1.24,1.14,587.4,0.0
2026-07-04,146,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,725.5,5.29,5.29,3838.09,5.29,0,0.0,0,0,0,1,0,0,111,0.957,0,793.1,1.02,-1.6,-2.2,1.38,1.24,1.14,725.5,0.0
2026-07-11,147,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,458.6,5.29,5.29,2425.82,5.29,0,0.0,0,0,0,1,0,0,110,0.948,0,545.3,1.02,-1.6,-2.2,1.38,1.24,1.14,458.6,0.0
2026-07-18,148,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,487.3,5.29,5.29,2578.0,5.29,0,0.0,0,0,0,1,1,0,111,0.957,0,553.2,1.02,-1.6,-2.2,1.38,1.24,1.14,487.3,0.0
2026-07-25,149,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,732.7,5.29,4.76,3582.8,4.89,1,0.1,0,0,0,0,0,0,111,0.957,0,553.5,1.02,-1.6,-2.2,1.38,1.24,1.14,500.8,231.8
2026-08-01,150,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,751.5,5.29,4.76,3629.77,4.83,1,0.1,0,0,0,0,0,0,109,0.94,0,541.0,1.02,-1.6,-2.2,1.38,1.24,1.14,500.8,250.6
2026-08-08,151,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,522.0,5.29,5.29,2761.62,5.29,0,0.0,0,0,0,0,0,1,110,0.948,0,540.6,1.02,-1.6,-2.2,1.38,1.24,1.14,522.0,0.0
2026-08-15,152,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,506.3,5.29,5.29,2678.15,5.29,0,0.0,0,0,0,0,0,0,109,0.94,0,527.6,1.02,-1.6,-2.2,1.38,1.24,1.14,506.3,0.0
2026-08-22,153,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,600.4,5.29,5.29,3176.27,5.29,0,0.0,0,0,0,0,0,0,109,0.94,0,604.3,1.02,-1.6,-2.2,1.38,1.24,1.14,600.4,0.0
2026-08-29,154,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,683.7,5.29,5.29,3616.55,5.29,0,0.0,0,0,0,0,0,0,110,0.948,0,594.8,1.02,-1.6,-2.2,1.38,1.24,1.14,683.7,0.0
2026-09-05,155,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Fernhollow Market,480.9,5.29,5.29,2544.1,5.29,0,0.0,0,0,0,0,0,0,110,0.948,0,494.4,1.02,-1.6,-2.2,1.38,1.24,1.14,480.9,0.0
2023-09-16,0,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,483.3,3.99,3.99,1928.45,3.99,0,0.0,0,0,0,0,0,0,57,0.578,0,439.2,1.02,-1.6,-2.2,1.38,1.24,1.14,483.3,0.0
2023-09-23,1,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,410.6,3.99,3.99,1638.22,3.99,0,0.0,0,0,0,0,0,0,58,0.588,0,369.3,1.02,-1.6,-2.2,1.38,1.24,1.14,410.6,0.0
2023-09-30,2,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,389.9,3.99,3.99,1555.69,3.99,0,0.0,0,0,0,0,0,0,57,0.578,0,350.0,1.02,-1.6,-2.2,1.38,1.24,1.14,389.9,0.0
2023-10-07,3,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,367.4,3.99,3.99,1465.97,3.99,0,0.0,0,0,0,0,0,0,57,0.578,0,337.4,1.02,-1.6,-2.2,1.38,1.24,1.14,367.4,0.0
2023-10-14,4,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,345.4,3.99,3.99,1378.33,3.99,0,0.0,0,0,0,0,0,0,57,0.578,0,325.5,1.02,-1.6,-2.2,1.38,1.24,1.14,345.4,0.0
2023-10-21,5,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,259.4,3.99,3.99,1035.08,3.99,0,0.0,0,0,0,1,0,0,56,0.568,0,309.0,1.02,-1.6,-2.2,1.38,1.24,1.14,259.4,0.0
2023-10-28,6,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,84.9,3.99,3.99,338.55,3.99,0,0.0,0,0,0,1,0,0,58,0.588,1,310.1,1.02,-1.6,-2.2,1.38,1.24,1.14,84.9,0.0
2023-11-04,7,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,306.1,3.99,3.99,1221.19,3.99,0,0.0,0,0,0,0,0,0,57,0.578,0,296.3,1.02,-1.6,-2.2,1.38,1.24,1.14,306.1,0.0
2023-11-11,8,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,212.5,3.99,3.99,848.06,3.99,0,0.0,0,0,0,1,0,0,58,0.588,0,294.3,1.02,-1.6,-2.2,1.38,1.24,1.14,212.5,0.0
2023-11-18,9,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,266.7,3.99,3.99,1064.07,3.99,0,0.0,0,0,0,1,0,0,56,0.568,0,294.7,1.02,-1.6,-2.2,1.38,1.24,1.14,266.7,0.0
2023-11-25,10,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,245.1,3.99,3.99,977.93,3.99,0,0.0,0,0,0,0,0,0,57,0.578,0,302.7,1.02,-1.6,-2.2,1.38,1.24,1.14,245.1,0.0
2023-12-02,11,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,343.6,3.99,3.99,1370.92,3.99,0,0.0,0,0,0,0,0,0,58,0.588,0,281.6,1.02,-1.6,-2.2,1.38,1.24,1.14,343.6,0.0
2023-12-09,12,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,289.9,3.99,3.99,1156.86,3.99,0,0.0,0,0,0,0,0,0,56,0.568,0,270.5,1.02,-1.6,-2.2,1.38,1.24,1.14,289.9,0.0
2023-12-16,13,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,269.8,3.99,3.99,1076.31,3.99,0,0.0,0,0,0,0,1,0,60,0.608,0,300.3,1.02,-1.6,-2.2,1.38,1.24,1.14,269.8,0.0
2023-12-23,14,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,1163.4,3.99,2.79,3455.24,2.97,1,0.3,1,1,0,1,0,0,59,0.598,0,310.0,1.02,-1.6,-2.2,1.38,1.24,1.14,268.2,895.2
2023-12-30,15,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,1093.1,3.99,2.79,3377.7,3.09,1,0.3,1,1,0,0,0,0,61,0.618,0,311.3,1.02,-1.6,-2.2,1.38,1.24,1.14,268.2,824.8
2024-01-06,16,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,328.1,3.99,3.99,1309.19,3.99,0,0.0,0,0,0,1,0,1,61,0.618,0,338.9,1.02,-1.6,-2.2,1.38,1.24,1.14,328.1,0.0
2024-01-13,17,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,335.4,3.99,3.99,1338.15,3.99,0,0.0,0,0,0,1,0,0,60,0.608,0,337.5,1.02,-1.6,-2.2,1.38,1.24,1.14,335.4,0.0
2024-01-20,18,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,294.9,3.99,3.99,1176.6,3.99,0,0.0,0,0,0,0,1,0,60,0.608,0,303.4,1.02,-1.6,-2.2,1.38,1.24,1.14,294.9,0.0
2024-01-27,19,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,1060.6,3.99,2.99,3287.88,3.1,1,0.25,1,1,1,0,0,0,60,0.608,0,307.9,1.02,-1.6,-2.2,1.38,1.24,1.14,292.4,768.2
2024-02-03,20,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,1272.5,3.99,2.99,4122.77,3.24,1,0.25,1,1,1,0,0,0,61,0.618,0,317.8,1.02,-1.6,-2.2,1.38,1.24,1.14,292.4,980.1
2024-02-10,21,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,304.4,3.99,3.99,1214.62,3.99,0,0.0,0,0,0,0,0,1,60,0.608,0,317.2,1.02,-1.6,-2.2,1.38,1.24,1.14,304.4,0.0
2024-02-17,22,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,303.3,3.99,3.99,1210.13,3.99,0,0.0,0,0,0,0,1,0,59,0.598,0,316.4,1.02,-1.6,-2.2,1.38,1.24,1.14,303.3,0.0
2024-02-24,23,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,619.0,3.99,3.19,2011.63,3.25,1,0.2,0,1,0,1,0,0,60,0.608,0,326.2,1.02,-1.6,-2.2,1.38,1.24,1.14,303.8,315.2
2024-03-02,24,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,553.5,3.99,3.19,1815.34,3.28,1,0.2,0,1,0,0,0,0,61,0.618,0,335.9,1.02,-1.6,-2.2,1.38,1.24,1.14,303.8,249.6
2024-03-09,25,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,269.4,3.99,3.99,1074.76,3.99,0,0.0,0,0,0,0,0,1,60,0.608,0,334.5,1.02,-1.6,-2.2,1.38,1.24,1.14,269.4,0.0
2024-03-16,26,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,329.4,3.99,3.99,1314.28,3.99,0,0.0,0,0,0,0,0,0,63,0.639,0,355.3,1.02,-1.6,-2.2,1.38,1.24,1.14,329.4,0.0
2024-03-23,27,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,302.2,3.99,3.99,1205.66,3.99,0,0.0,0,0,0,0,0,0,63,0.639,0,359.3,1.02,-1.6,-2.2,1.38,1.24,1.14,302.2,0.0
2024-03-30,28,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,293.1,4.29,4.29,1257.27,4.29,0,0.0,0,0,0,0,0,0,63,0.639,0,323.6,1.02,-1.6,-2.2,1.38,1.24,1.14,293.1,0.0
2024-04-06,29,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,404.0,4.29,4.29,1733.01,4.29,0,0.0,0,0,0,0,0,0,64,0.649,0,332.5,1.02,-1.6,-2.2,1.38,1.24,1.14,404.0,0.0
2024-04-13,30,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,338.5,4.29,4.29,1452.34,4.29,0,0.0,0,0,0,0,0,0,64,0.649,0,336.6,1.02,-1.6,-2.2,1.38,1.24,1.14,338.5,0.0
2024-04-20,31,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,314.3,4.29,4.29,1348.51,4.29,0,0.0,0,0,0,1,0,0,62,0.628,0,330.5,1.02,-1.6,-2.2,1.38,1.24,1.14,314.3,0.0
2024-04-27,32,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,320.6,4.29,4.29,1375.21,4.29,0,0.0,0,0,0,0,0,0,63,0.639,0,340.7,1.02,-1.6,-2.2,1.38,1.24,1.14,320.6,0.0
2024-05-04,33,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,394.6,4.29,4.29,1692.87,4.29,0,0.0,0,0,0,0,0,0,62,0.628,0,340.7,1.02,-1.6,-2.2,1.38,1.24,1.14,394.6,0.0
2024-05-11,34,BW-201,Bramblewick Trail Bars Peanut 6ct,Bars,Granite Peak Grocers,363.7,4.29,4.29,1560.44,4.29,0,0.0,0,0,0,0,0,0,64,0.649,0,357.8,1.02,-1.6,-2.2,1.38,1.24,1.14,363.7,0.0
